"";"n";"fig1_main_rows_removed";"fig1c_lr_cleaned";"mon6_dg";"nork62398";"p6_smith_dg";"shep_071795";"unknown26"
"503";502;0,00393700787401575;NA;0,0416666666666667;NA;0,00694444444444444;NA;0,00520833333333333
"504";503;0,00393700787401575;NA;0,0297619047619048;NA;0,00694444444444444;NA;0,00520833333333333
"505";504;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"506";505;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"507";506;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"508";507;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"509";508;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"510";509;0,00393700787401575;NA;0,0178571428571429;NA;0,00694444444444444;NA;0,00520833333333333
"511";510;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"512";511;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"513";512;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"514";513;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"515";514;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;0,00520833333333333
"516";515;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"517";516;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"518";517;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"519";518;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"520";519;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"521";520;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"522";521;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"523";522;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"524";523;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"525";524;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"526";525;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"527";526;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"528";527;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"529";528;0,0275590551181102;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"530";529;0,0354330708661417;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"531";530;0,0275590551181102;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"532";531;0,0118110236220472;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"533";532;0,00393700787401575;NA;0,0297619047619048;NA;0,00694444444444444;NA;NA
"534";533;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;NA
"535";534;0,00393700787401575;NA;0,0535714285714286;NA;0,00694444444444444;NA;NA
"536";535;0,00393700787401575;NA;0,0297619047619048;NA;0,00694444444444444;NA;NA
"537";536;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"538";537;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"539";538;0,00393700787401575;NA;0,00595238095238095;NA;0,0486111111111111;NA;NA
"540";539;0,0275590551181102;NA;0,00595238095238095;NA;0,0486111111111111;NA;NA
"541";540;0,0196850393700787;NA;0,0416666666666667;NA;0,0763888888888889;NA;NA
"542";541;0,0433070866141732;NA;0,0535714285714286;NA;0,0625;NA;NA
"543";542;0,0118110236220472;NA;0,0535714285714286;NA;0,118055555555556;NA;NA
"544";543;0,00393700787401575;NA;0,0535714285714286;NA;0,118055555555556;NA;NA
"545";544;0,00393700787401575;NA;0,0416666666666667;NA;0,0625;NA;NA
"546";545;0,00393700787401575;NA;0,00595238095238095;NA;0,0347222222222222;NA;NA
"547";546;0,00393700787401575;NA;0,00595238095238095;NA;0,0208333333333333;NA;NA
"548";547;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"549";548;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"550";549;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"551";550;0,00393700787401575;NA;0,00595238095238095;NA;0,0347222222222222;NA;NA
"552";551;0,00393700787401575;NA;0,00595238095238095;NA;0,0208333333333333;NA;NA
"553";552;0,0275590551181102;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"554";553;0,0354330708661417;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"555";554;0,0196850393700787;NA;0,0178571428571429;NA;0,00694444444444444;NA;NA
"556";555;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"557";556;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"558";557;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"559";558;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"560";559;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"561";560;0,00393700787401575;NA;0,00595238095238095;NA;0,00694444444444444;NA;NA
"562";561;0,00393700787401575;NA;0,0178571428571429;NA;0,00694444444444444;NA;NA
"563";562;0,00393700787401575;NA;0,113095238095238;NA;0,00694444444444444;NA;NA
"564";563;0,00393700787401575;NA;0,125;NA;0,00694444444444444;NA;NA
"565";564;0,00393700787401575;NA;0,0892857142857143;NA;0,00694444444444444;NA;NA
"566";565;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;NA
"567";566;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;NA
"568";567;0,00393700787401575;NA;0,0654761904761905;NA;0,00694444444444444;NA;NA
"569";568;0,00393700787401575;NA;0,0773809523809524;NA;0,00694444444444444;NA;NA
"570";569;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"571";570;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"572";571;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"573";572;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"574";573;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"575";574;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"576";575;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"577";576;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"578";577;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"579";578;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"580";579;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"581";580;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"582";581;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"583";582;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"584";583;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"585";584;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"586";585;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"587";586;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"588";587;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"589";588;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"590";589;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"591";590;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"592";591;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"593";592;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"594";593;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"595";594;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"596";595;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"597";596;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"598";597;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"599";598;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"600";599;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"601";600;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"602";601;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"603";602;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"604";603;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"605";604;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"606";605;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"607";606;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"608";607;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"609";608;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"610";609;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"611";610;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"612";611;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"613";612;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"614";613;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"615";614;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"616";615;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"617";616;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"618";617;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"619";618;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"620";619;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"621";620;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"622";621;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"623";622;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"624";623;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"625";624;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"626";625;0,0511811023622047;NA;NA;NA;0,00694444444444444;NA;NA
"627";626;0,0669291338582677;NA;NA;NA;0,00694444444444444;NA;NA
"628";627;0,0984251968503937;NA;NA;NA;0,00694444444444444;NA;NA
"629";628;0,0984251968503937;NA;NA;NA;0,00694444444444444;NA;NA
"630";629;0,114173228346457;NA;NA;NA;0,00694444444444444;NA;NA
"631";630;0,122047244094488;NA;NA;NA;0,00694444444444444;NA;NA
"632";631;0,106299212598425;NA;NA;NA;0,00694444444444444;NA;NA
"633";632;0,0905511811023622;NA;NA;NA;0,00694444444444444;NA;NA
"634";633;0,0905511811023622;NA;NA;NA;0,00694444444444444;NA;NA
"635";634;0,0905511811023622;NA;NA;NA;0,00694444444444444;NA;NA
"636";635;0,0826771653543307;NA;NA;NA;0,00694444444444444;NA;NA
"637";636;0,0511811023622047;NA;NA;NA;0,00694444444444444;NA;NA
"638";637;0,0354330708661417;NA;NA;NA;0,00694444444444444;NA;NA
"639";638;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"640";639;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"641";640;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"642";641;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"643";642;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"644";643;0,0354330708661417;NA;NA;NA;0,00694444444444444;NA;NA
"645";644;0,0433070866141732;NA;NA;NA;0,00694444444444444;NA;NA
"646";645;0,0669291338582677;NA;NA;NA;0,00694444444444444;NA;NA
"647";646;0,0511811023622047;NA;NA;NA;0,00694444444444444;NA;NA
"648";647;0,0511811023622047;NA;NA;NA;0,00694444444444444;NA;NA
"649";648;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"650";649;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"651";650;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"652";651;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"653";652;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"654";653;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"655";654;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"656";655;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"657";656;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"658";657;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"659";658;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"660";659;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"661";660;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"662";661;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"663";662;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"664";663;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"665";664;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"666";665;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"667";666;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"668";667;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"669";668;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"670";669;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"671";670;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"672";671;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"673";672;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"674";673;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"675";674;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"676";675;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"677";676;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"678";677;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"679";678;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"680";679;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"681";680;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"682";681;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"683";682;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"684";683;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"685";684;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"686";685;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"687";686;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"688";687;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"689";688;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"690";689;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"691";690;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"692";691;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"693";692;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"694";693;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"695";694;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"696";695;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"697";696;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"698";697;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"699";698;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"700";699;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"701";700;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"702";701;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"703";702;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"704";703;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"705";704;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"706";705;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"707";706;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"708";707;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"709";708;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"710";709;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"711";710;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"712";711;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"713";712;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"714";713;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"715";714;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"716";715;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"717";716;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"718";717;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"719";718;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"720";719;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"721";720;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"722";721;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"723";722;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"724";723;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"725";724;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"726";725;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"727";726;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"728";727;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"729";728;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"730";729;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"731";730;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"732";731;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"733";732;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"734";733;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"735";734;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"736";735;0,0196850393700787;NA;NA;NA;0,00694444444444444;NA;NA
"737";736;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"738";737;0,0275590551181102;NA;NA;NA;0,00694444444444444;NA;NA
"739";738;0,0118110236220472;NA;NA;NA;0,00694444444444444;NA;NA
"740";739;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"741";740;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"742";741;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"743";742;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"744";743;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"745";744;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"746";745;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"747";746;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"748";747;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"749";748;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"750";749;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"751";750;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"752";751;0,00393700787401575;NA;NA;NA;0,00694444444444444;NA;NA
"753";752;0,00393700787401575;NA;NA;NA;NA;NA;NA
"754";753;0,00393700787401575;NA;NA;NA;NA;NA;NA
"755";754;0,00393700787401575;NA;NA;NA;NA;NA;NA
"756";755;0,00393700787401575;NA;NA;NA;NA;NA;NA
"757";756;0,00393700787401575;NA;NA;NA;NA;NA;NA
"758";757;0,0196850393700787;NA;NA;NA;NA;NA;NA
"759";758;0,0118110236220472;NA;NA;NA;NA;NA;NA
"760";759;0,00393700787401575;NA;NA;NA;NA;NA;NA
"761";760;0,00393700787401575;NA;NA;NA;NA;NA;NA
"762";761;0,00393700787401575;NA;NA;NA;NA;NA;NA
"763";762;0,00393700787401575;NA;NA;NA;NA;NA;NA
"764";763;0,00393700787401575;NA;NA;NA;NA;NA;NA
"765";764;0,00393700787401575;NA;NA;NA;NA;NA;NA
"766";765;0,00393700787401575;NA;NA;NA;NA;NA;NA
"767";766;0,00393700787401575;NA;NA;NA;NA;NA;NA
"768";767;0,00393700787401575;NA;NA;NA;NA;NA;NA
"769";768;0,00393700787401575;NA;NA;NA;NA;NA;NA
"770";769;0,00393700787401575;NA;NA;NA;NA;NA;NA
"771";770;0,00393700787401575;NA;NA;NA;NA;NA;NA
"772";771;0,00393700787401575;NA;NA;NA;NA;NA;NA
"773";772;0,00393700787401575;NA;NA;NA;NA;NA;NA
"774";773;0,00393700787401575;NA;NA;NA;NA;NA;NA
"775";774;0,00393700787401575;NA;NA;NA;NA;NA;NA
"776";775;0,00393700787401575;NA;NA;NA;NA;NA;NA
"777";776;0,00393700787401575;NA;NA;NA;NA;NA;NA
"778";777;0,00393700787401575;NA;NA;NA;NA;NA;NA
"779";778;0,00393700787401575;NA;NA;NA;NA;NA;NA
"780";779;0,00393700787401575;NA;NA;NA;NA;NA;NA
"781";780;0,00393700787401575;NA;NA;NA;NA;NA;NA
"782";781;0,00393700787401575;NA;NA;NA;NA;NA;NA
"783";782;0,00393700787401575;NA;NA;NA;NA;NA;NA
"784";783;0,00393700787401575;NA;NA;NA;NA;NA;NA
"785";784;0,00393700787401575;NA;NA;NA;NA;NA;NA
"786";785;0,00393700787401575;NA;NA;NA;NA;NA;NA
"787";786;0,00393700787401575;NA;NA;NA;NA;NA;NA
"788";787;0,00393700787401575;NA;NA;NA;NA;NA;NA
"789";788;0,00393700787401575;NA;NA;NA;NA;NA;NA
"790";789;0,00393700787401575;NA;NA;NA;NA;NA;NA
"791";790;0,0118110236220472;NA;NA;NA;NA;NA;NA
"792";791;0,0196850393700787;NA;NA;NA;NA;NA;NA
"793";792;0,0354330708661417;NA;NA;NA;NA;NA;NA
"794";793;0,0275590551181102;NA;NA;NA;NA;NA;NA
"795";794;0,0118110236220472;NA;NA;NA;NA;NA;NA
"796";795;0,00393700787401575;NA;NA;NA;NA;NA;NA
"797";796;0,00393700787401575;NA;NA;NA;NA;NA;NA
"798";797;0,00393700787401575;NA;NA;NA;NA;NA;NA
"799";798;0,00393700787401575;NA;NA;NA;NA;NA;NA
"800";799;0,00393700787401575;NA;NA;NA;NA;NA;NA
"801";800;0,00393700787401575;NA;NA;NA;NA;NA;NA
"802";801;0,00393700787401575;NA;NA;NA;NA;NA;NA
"803";802;0,00393700787401575;NA;NA;NA;NA;NA;NA
"804";803;0,00393700787401575;NA;NA;NA;NA;NA;NA
"805";804;0,00393700787401575;NA;NA;NA;NA;NA;NA
"806";805;0,00393700787401575;NA;NA;NA;NA;NA;NA
"807";806;0,00393700787401575;NA;NA;NA;NA;NA;NA
"808";807;0,00393700787401575;NA;NA;NA;NA;NA;NA
"809";808;0,00393700787401575;NA;NA;NA;NA;NA;NA
"810";809;0,00393700787401575;NA;NA;NA;NA;NA;NA
"811";810;0,00393700787401575;NA;NA;NA;NA;NA;NA
"812";811;0,00393700787401575;NA;NA;NA;NA;NA;NA
"813";812;0,00393700787401575;NA;NA;NA;NA;NA;NA
"814";813;0,00393700787401575;NA;NA;NA;NA;NA;NA
"815";814;0,00393700787401575;NA;NA;NA;NA;NA;NA
"816";815;0,00393700787401575;NA;NA;NA;NA;NA;NA
"817";816;0,00393700787401575;NA;NA;NA;NA;NA;NA
"818";817;0,00393700787401575;NA;NA;NA;NA;NA;NA
"819";818;0,00393700787401575;NA;NA;NA;NA;NA;NA
"820";819;0,00393700787401575;NA;NA;NA;NA;NA;NA
"821";820;0,00393700787401575;NA;NA;NA;NA;NA;NA
"822";821;0,00393700787401575;NA;NA;NA;NA;NA;NA
"823";822;0,00393700787401575;NA;NA;NA;NA;NA;NA
"824";823;0,00393700787401575;NA;NA;NA;NA;NA;NA
"825";824;0,00393700787401575;NA;NA;NA;NA;NA;NA
"826";825;0,00393700787401575;NA;NA;NA;NA;NA;NA
"827";826;0,00393700787401575;NA;NA;NA;NA;NA;NA
"828";827;0,00393700787401575;NA;NA;NA;NA;NA;NA
"829";828;0,00393700787401575;NA;NA;NA;NA;NA;NA
"830";829;0,00393700787401575;NA;NA;NA;NA;NA;NA
"831";830;0,00393700787401575;NA;NA;NA;NA;NA;NA
"832";831;0,00393700787401575;NA;NA;NA;NA;NA;NA
"833";832;0,00393700787401575;NA;NA;NA;NA;NA;NA
"834";833;0,00393700787401575;NA;NA;NA;NA;NA;NA
"835";834;0,00393700787401575;NA;NA;NA;NA;NA;NA
"836";835;0,00393700787401575;NA;NA;NA;NA;NA;NA
"837";836;0,00393700787401575;NA;NA;NA;NA;NA;NA
"838";837;0,00393700787401575;NA;NA;NA;NA;NA;NA
"839";838;0,00393700787401575;NA;NA;NA;NA;NA;NA
"840";839;0,00393700787401575;NA;NA;NA;NA;NA;NA
"841";840;0,00393700787401575;NA;NA;NA;NA;NA;NA
"842";841;0,00393700787401575;NA;NA;NA;NA;NA;NA
"843";842;0,00393700787401575;NA;NA;NA;NA;NA;NA
"844";843;0,00393700787401575;NA;NA;NA;NA;NA;NA
"845";844;0,00393700787401575;NA;NA;NA;NA;NA;NA
"846";845;0,00393700787401575;NA;NA;NA;NA;NA;NA
"847";846;0,00393700787401575;NA;NA;NA;NA;NA;NA
"848";847;0,00393700787401575;NA;NA;NA;NA;NA;NA
"849";848;0,00393700787401575;NA;NA;NA;NA;NA;NA
"850";849;0,00393700787401575;NA;NA;NA;NA;NA;NA
"851";850;0,00393700787401575;NA;NA;NA;NA;NA;NA
"852";851;0,00393700787401575;NA;NA;NA;NA;NA;NA
"853";852;0,00393700787401575;NA;NA;NA;NA;NA;NA
"854";853;0,00393700787401575;NA;NA;NA;NA;NA;NA
"855";854;0,00393700787401575;NA;NA;NA;NA;NA;NA
"856";855;0,00393700787401575;NA;NA;NA;NA;NA;NA
"857";856;0,00393700787401575;NA;NA;NA;NA;NA;NA
"858";857;0,00393700787401575;NA;NA;NA;NA;NA;NA
"859";858;0,00393700787401575;NA;NA;NA;NA;NA;NA
"860";859;0,00393700787401575;NA;NA;NA;NA;NA;NA
"861";860;0,00393700787401575;NA;NA;NA;NA;NA;NA
"862";861;0,00393700787401575;NA;NA;NA;NA;NA;NA
"863";862;0,00393700787401575;NA;NA;NA;NA;NA;NA
"864";863;0,00393700787401575;NA;NA;NA;NA;NA;NA
"865";864;0,00393700787401575;NA;NA;NA;NA;NA;NA
"866";865;0,00393700787401575;NA;NA;NA;NA;NA;NA
"867";866;0,00393700787401575;NA;NA;NA;NA;NA;NA
"868";867;0,00393700787401575;NA;NA;NA;NA;NA;NA
"869";868;0,00393700787401575;NA;NA;NA;NA;NA;NA
"870";869;0,00393700787401575;NA;NA;NA;NA;NA;NA
"871";870;0,00393700787401575;NA;NA;NA;NA;NA;NA
"872";871;0,00393700787401575;NA;NA;NA;NA;NA;NA
"873";872;0,00393700787401575;NA;NA;NA;NA;NA;NA
"874";873;0,00393700787401575;NA;NA;NA;NA;NA;NA
"875";874;0,00393700787401575;NA;NA;NA;NA;NA;NA
"876";875;0,00393700787401575;NA;NA;NA;NA;NA;NA
